Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2025-12-01,ABNB,22.9,17.3,21.8,12.8
2026-01-01,ABNB,13.6,17.3,21.8,12.8
2026-02-01,ABNB,22.0,17.3,21.8,12.8
2026-03-01,ABNB,16.5,17.3,21.8,12.8
2026-04-01,ABNB,25.7,17.3,21.8,12.8
2026-05-01,ABNB,18.8,17.3,21.8,12.8
2026-06-01,ABNB,23.0,17.3,21.8,12.8
2026-07-01,ABNB,15.2,17.3,21.8,12.8
2025-05-01,ABT,8.8,12.4,16.7,8.0
2025-06-01,ABT,8.2,12.4,16.7,8.0
2025-07-01,ABT,17.3,12.4,16.7,8.0
2025-08-01,ABT,9.2,12.4,16.7,8.0
2025-09-01,ABT,10.0,12.4,16.7,8.0
2025-10-01,ABT,12.8,12.4,16.7,8.0
2025-11-01,ABT,9.9,12.4,16.7,8.0
2025-12-01,ABT,9.2,12.4,16.7,8.0
2026-01-01,ABT,24.2,12.4,16.7,8.0
2026-02-01,ABT,10.6,12.4,16.7,8.0
2026-03-01,ABT,15.0,12.4,16.7,8.0
2026-04-01,ABT,13.6,12.4,16.7,8.0
2026-05-01,ABT,9.0,12.4,16.7,8.0
2026-06-01,ABT,9.6,12.4,16.7,8.0
2026-07-01,ABT,18.2,12.4,16.7,8.0
2025-05-01,ACGL,6.7,8.6,10.4,6.8
2025-06-01,ACGL,7.8,8.6,10.4,6.8
2025-07-01,ACGL,7.2,8.6,10.4,6.8
2025-08-01,ACGL,8.2,8.6,10.4,6.8
2025-09-01,ACGL,6.8,8.6,10.4,6.8
2025-10-01,ACGL,12.4,8.6,10.4,6.8
2025-11-01,ACGL,10.2,8.6,10.4,6.8
2025-12-01,ACGL,7.1,8.6,10.4,6.8
2026-01-01,ACGL,6.8,8.6,10.4,6.8
2026-02-01,ACGL,8.6,8.6,10.4,6.8
2026-03-01,ACGL,10.5,8.6,10.4,6.8
2026-04-01,ACGL,8.2,8.6,10.4,6.8
2026-05-01,ACGL,8.6,8.6,10.4,6.8
2026-06-01,ACGL,11.8,8.6,10.4,6.8
2026-07-01,ACGL,7.8,8.6,10.4,6.8
2025-05-01,ACN,27.2,37.3,55.2,19.3
2025-06-01,ACN,48.6,37.3,55.2,19.3
2025-07-01,ACN,41.6,37.3,55.2,19.3
2025-08-01,ACN,28.4,37.3,55.2,19.3
2025-09-01,ACN,31.0,37.3,55.2,19.3
2025-10-01,ACN,21.8,37.3,55.2,19.3
2025-11-01,ACN,16.5,37.3,55.2,19.3
2025-12-01,ACN,30.1,37.3,55.2,19.3
2026-01-01,ACN,33.7,37.3,55.2,19.3
2026-02-01,ACN,80.4,37.3,55.2,19.3
2026-03-01,ACN,31.6,37.3,55.2,19.3
2026-04-01,ACN,28.5,37.3,55.2,19.3
2026-05-01,ACN,32.4,37.3,55.2,19.3
2026-06-01,ACN,79.9,37.3,55.2,19.3
2026-07-01,ACN,30.8,37.3,55.2,19.3
2025-05-01,ADBE,48.9,45.7,59.9,31.4
2025-06-01,ADBE,47.7,45.7,59.9,31.4
2025-07-01,ADBE,38.3,45.7,59.9,31.4
2025-08-01,ADBE,34.6,45.7,59.9,31.4
2025-09-01,ADBE,39.4,45.7,59.9,31.4
2025-10-01,ADBE,36.2,45.7,59.9,31.4
2025-11-01,ADBE,30.9,45.7,59.9,31.4
2025-12-01,ADBE,46.6,45.7,59.9,31.4
2026-01-01,ADBE,66.5,45.7,59.9,31.4
2026-02-01,ADBE,55.1,45.7,59.9,31.4
2026-03-01,ADBE,52.2,45.7,59.9,31.4
2026-04-01,ADBE,34.6,45.7,59.9,31.4
2026-05-01,ADBE,33.4,45.7,59.9,31.4
2026-06-01,ADBE,85.3,45.7,59.9,31.4
2026-07-01,ADBE,35.0,45.7,59.9,31.4
2025-05-01,ADI,35.4,42.8,63.5,22.0
2025-06-01,ADI,26.9,42.8,63.5,22.0
2025-07-01,ADI,25.7,42.8,63.5,22.0
2025-08-01,ADI,39.8,42.8,63.5,22.0
2025-09-01,ADI,13.2,42.8,63.5,22.0
2025-10-01,ADI,24.1,42.8,63.5,22.0
2025-11-01,ADI,42.3,42.8,63.5,22.0
2025-12-01,ADI,22.2,42.8,63.5,22.0
2026-01-01,ADI,48.8,42.8,63.5,22.0
2026-02-01,ADI,56.3,42.8,63.5,22.0
2026-03-01,ADI,55.5,42.8,63.5,22.0
2026-04-01,ADI,98.6,42.8,63.5,22.0
2026-05-01,ADI,54.5,42.8,63.5,22.0
2026-06-01,ADI,63.1,42.8,63.5,22.0
2026-07-01,ADI,39.0,42.8,63.5,22.0
2025-05-01,ADM,4.3,8.3,11.5,5.1
2025-06-01,ADM,8.2,8.3,11.5,5.1
2025-07-01,ADM,4.2,8.3,11.5,5.1
2025-08-01,ADM,11.4,8.3,11.5,5.1
2025-09-01,ADM,4.8,8.3,11.5,5.1
2025-10-01,ADM,6.8,8.3,11.5,5.1
2025-11-01,ADM,6.3,8.3,11.5,5.1
2025-12-01,ADM,4.2,8.3,11.5,5.1
2026-01-01,ADM,12.5,8.3,11.5,5.1
2026-02-01,ADM,7.7,8.3,11.5,5.1
2026-03-01,ADM,9.1,8.3,11.5,5.1
2026-04-01,ADM,9.7,8.3,11.5,5.1
2026-05-01,ADM,9.0,8.3,11.5,5.1
2026-06-01,ADM,13.8,8.3,11.5,5.1
2026-07-01,ADM,13.2,8.3,11.5,5.1
2025-05-01,ADP,34.3,25.8,34.9,16.8
2025-06-01,ADP,33.2,25.8,34.9,16.8
2025-07-01,ADP,19.5,25.8,34.9,16.8
2025-08-01,ADP,11.4,25.8,34.9,16.8
2025-09-01,ADP,20.4,25.8,34.9,16.8
2025-10-01,ADP,35.5,25.8,34.9,16.8
2025-11-01,ADP,15.1,25.8,34.9,16.8
2025-12-01,ADP,14.7,25.8,34.9,16.8
2026-01-01,ADP,24.4,25.8,34.9,16.8
2026-02-01,ADP,46.7,25.8,34.9,16.8
2026-03-01,ADP,27.9,25.8,34.9,16.8
2026-04-01,ADP,27.0,25.8,34.9,16.8
2026-05-01,ADP,22.9,25.8,34.9,16.8
2026-06-01,ADP,23.3,25.8,34.9,16.8
2026-07-01,ADP,33.0,25.8,34.9,16.8
2025-05-01,ADSK,31.7,35.8,47.9,23.7
2025-06-01,ADSK,19.6,35.8,47.9,23.7
2025-07-01,ADSK,39.6,35.8,47.9,23.7
2025-08-01,ADSK,46.1,35.8,47.9,23.7
2025-09-01,ADSK,16.5,35.8,47.9,23.7
2025-10-01,ADSK,31.0,35.8,47.9,23.7
2025-11-01,ADSK,33.7,35.8,47.9,23.7
2025-12-01,ADSK,20.7,35.8,47.9,23.7
2026-01-01,ADSK,49.6,35.8,47.9,23.7
2026-02-01,ADSK,44.7,35.8,47.9,23.7
2026-03-01,ADSK,35.5,35.8,47.9,23.7
2026-04-01,ADSK,36.8,35.8,47.9,23.7
2026-05-01,ADSK,38.1,35.8,47.9,23.7
2026-06-01,ADSK,65.0,35.8,47.9,23.7
2026-07-01,ADSK,29.7,35.8,47.9,23.7
2025-05-01,AEE,6.9,7.6,10.0,5.2
2025-06-01,AEE,4.3,7.6,10.0,5.2
2025-07-01,AEE,7.4,7.6,10.0,5.2
2025-08-01,AEE,4.2,7.6,10.0,5.2
2025-09-01,AEE,6.6,7.6,10.0,5.2
2025-10-01,AEE,5.1,7.6,10.0,5.2
2025-11-01,AEE,6.5,7.6,10.0,5.2
2025-12-01,AEE,9.5,7.6,10.0,5.2
2026-01-01,AEE,7.0,7.6,10.0,5.2
2026-02-01,AEE,11.3,7.6,10.0,5.2
2026-03-01,AEE,8.3,7.6,10.0,5.2
2026-04-01,AEE,7.0,7.6,10.0,5.2
2026-05-01,AEE,9.8,7.6,10.0,5.2
2026-06-01,AEE,13.3,7.6,10.0,5.2
2026-07-01,AEE,7.4,7.6,10.0,5.2
2025-05-01,AEP,11.6,9.9,13.6,6.2
2025-06-01,AEP,3.2,9.9,13.6,6.2
2025-07-01,AEP,11.8,9.9,13.6,6.2
2025-08-01,AEP,4.7,9.9,13.6,6.2
2025-09-01,AEP,6.9,9.9,13.6,6.2
2025-10-01,AEP,11.1,9.9,13.6,6.2
2025-11-01,AEP,6.6,9.9,13.6,6.2
2025-12-01,AEP,9.6,9.9,13.6,6.2
2026-01-01,AEP,8.3,9.9,13.6,6.2
2026-02-01,AEP,16.5,9.9,13.6,6.2
2026-03-01,AEP,9.9,9.9,13.6,6.2
2026-04-01,AEP,7.2,9.9,13.6,6.2
2026-05-01,AEP,14.8,9.9,13.6,6.2
2026-06-01,AEP,15.6,9.9,13.6,6.2
2026-07-01,AEP,11.1,9.9,13.6,6.2
2025-05-01,AES,3.2,1.5,2.6,0.4
2025-06-01,AES,1.8,1.5,2.6,0.4
2025-07-01,AES,3.6,1.5,2.6,0.4
2025-08-01,AES,1.1,1.5,2.6,0.4
2025-09-01,AES,1.2,1.5,2.6,0.4
2025-10-01,AES,2.0,1.5,2.6,0.4
2025-11-01,AES,1.4,1.5,2.6,0.4
2025-12-01,AES,1.2,1.5,2.6,0.4
2026-01-01,AES,1.7,1.5,2.6,0.4
2026-02-01,AES,3.1,1.5,2.6,0.4
2026-03-01,AES,0.4,1.5,2.6,0.4
2026-04-01,AES,0.5,1.5,2.6,0.4
2026-05-01,AES,0.5,1.5,2.6,0.4
2026-06-01,AES,0.2,1.5,2.6,0.4
2026-07-01,AES,0.4,1.5,2.6,0.4
2025-05-01,AFL,6.3,8.2,10.1,6.3
2025-06-01,AFL,5.4,8.2,10.1,6.3
2025-07-01,AFL,8.4,8.2,10.1,6.3
2025-08-01,AFL,12.7,8.2,10.1,6.3
2025-09-01,AFL,7.2,8.2,10.1,6.3
2025-10-01,AFL,8.5,8.2,10.1,6.3
2025-11-01,AFL,10.4,8.2,10.1,6.3
2025-12-01,AFL,5.0,8.2,10.1,6.3
2026-01-01,AFL,6.6,8.2,10.1,6.3
2026-02-01,AFL,9.0,8.2,10.1,6.3
2026-03-01,AFL,8.5,8.2,10.1,6.3
2026-04-01,AFL,8.1,8.2,10.1,6.3
2026-05-01,AFL,8.1,8.2,10.1,6.3
2026-06-01,AFL,9.8,8.2,10.1,6.3
2026-07-01,AFL,9.4,8.2,10.1,6.3
2025-05-01,AIG,6.5,7.9,10.4,5.5
2025-06-01,AIG,4.6,7.9,10.4,5.5
2025-07-01,AIG,9.6,7.9,10.4,5.5
2025-08-01,AIG,8.5,7.9,10.4,5.5
2025-09-01,AIG,6.1,7.9,10.4,5.5
2025-10-01,AIG,7.7,7.9,10.4,5.5
2025-11-01,AIG,7.3,7.9,10.4,5.5
2025-12-01,AIG,11.7,7.9,10.4,5.5
2026-01-01,AIG,14.4,7.9,10.4,5.5
2026-02-01,AIG,7.9,7.9,10.4,5.5
2026-03-01,AIG,8.7,7.9,10.4,5.5
2026-04-01,AIG,6.6,7.9,10.4,5.5
2026-05-01,AIG,5.8,7.9,10.4,5.5
2026-06-01,AIG,5.9,7.9,10.4,5.5
2026-07-01,AIG,7.3,7.9,10.4,5.5
2025-05-01,AIZ,15.8,21.9,30.0,13.9
2025-06-01,AIZ,12.8,21.9,30.0,13.9
2025-07-01,AIZ,16.7,21.9,30.0,13.9
2025-08-01,AIZ,35.5,21.9,30.0,13.9
2025-09-01,AIZ,13.7,21.9,30.0,13.9
2025-10-01,AIZ,17.6,21.9,30.0,13.9
2025-11-01,AIZ,24.2,21.9,30.0,13.9
2025-12-01,AIZ,24.2,21.9,30.0,13.9
2026-01-01,AIZ,10.6,21.9,30.0,13.9
2026-02-01,AIZ,36.5,21.9,30.0,13.9
2026-03-01,AIZ,25.1,21.9,30.0,13.9
2026-04-01,AIZ,23.7,21.9,30.0,13.9
2026-05-01,AIZ,34.4,21.9,30.0,13.9
2026-06-01,AIZ,24.2,21.9,30.0,13.9
2026-07-01,AIZ,14.7,21.9,30.0,13.9
2025-05-01,AJG,34.9,35.4,48.8,21.9
2025-06-01,AJG,42.3,35.4,48.8,21.9
2025-07-01,AJG,41.4,35.4,48.8,21.9
2025-08-01,AJG,29.9,35.4,48.8,21.9
2025-09-01,AJG,24.7,35.4,48.8,21.9
2025-10-01,AJG,70.8,35.4,48.8,21.9
2025-11-01,AJG,23.1,35.4,48.8,21.9
2025-12-01,AJG,27.5,35.4,48.8,21.9
2026-01-01,AJG,30.3,35.4,48.8,21.9
2026-02-01,AJG,60.2,35.4,48.8,21.9
2026-03-01,AJG,27.9,35.4,48.8,21.9
2026-04-01,AJG,23.8,35.4,48.8,21.9
2026-05-01,AJG,28.1,35.4,48.8,21.9
2026-06-01,AJG,30.9,35.4,48.8,21.9
2026-07-01,AJG,32.3,35.4,48.8,21.9
2025-05-01,AKAM,11.4,20.6,37.9,3.3
2025-06-01,AKAM,5.7,20.6,37.9,3.3
2025-07-01,AKAM,5.7,20.6,37.9,3.3
2025-08-01,AKAM,9.5,20.6,37.9,3.3
2025-09-01,AKAM,4.7,20.6,37.9,3.3
2025-10-01,AKAM,6.7,20.6,37.9,3.3
2025-11-01,AKAM,21.2,20.6,37.9,3.3
2025-12-01,AKAM,8.1,20.6,37.9,3.3
2026-01-01,AKAM,20.4,20.6,37.9,3.3
2026-02-01,AKAM,22.6,20.6,37.9,3.3
2026-03-01,AKAM,25.8,20.6,37.9,3.3
2026-04-01,AKAM,29.7,20.6,37.9,3.3
2026-05-01,AKAM,63.8,20.6,37.9,3.3
2026-06-01,AKAM,56.0,20.6,37.9,3.3
2026-07-01,AKAM,21.5,20.6,37.9,3.3
2025-05-01,ALB,8.8,33.4,47.8,19.0
2025-06-01,ALB,13.0,33.4,47.8,19.0
2025-07-01,ALB,25.6,33.4,47.8,19.0
2025-08-01,ALB,23.0,33.4,47.8,19.0
2025-09-01,ALB,20.1,33.4,47.8,19.0
2025-10-01,ALB,25.0,33.4,47.8,19.0
2025-11-01,ALB,42.6,33.4,47.8,19.0
2025-12-01,ALB,34.5,33.4,47.8,19.0
2026-01-01,ALB,54.3,33.4,47.8,19.0
2026-02-01,ALB,50.0,33.4,47.8,19.0
2026-03-01,ALB,32.3,33.4,47.8,19.0
2026-04-01,ALB,45.4,33.4,47.8,19.0
2026-05-01,ALB,55.3,33.4,47.8,19.0
2026-06-01,ALB,48.9,33.4,47.8,19.0
2026-07-01,ALB,26.1,33.4,47.8,19.0
2025-05-01,ALGN,28.4,29.8,45.2,14.3
2025-06-01,ALGN,18.0,29.8,45.2,14.3
2025-07-01,ALGN,80.6,29.8,45.2,14.3
2025-08-01,ALGN,21.2,29.8,45.2,14.3
2025-09-01,ALGN,18.4,29.8,45.2,14.3
2025-10-01,ALGN,25.9,29.8,45.2,14.3
2025-11-01,ALGN,22.8,29.8,45.2,14.3
2025-12-01,ALGN,23.0,29.8,45.2,14.3
2026-01-01,ALGN,20.1,29.8,45.2,14.3
2026-02-01,ALGN,44.2,29.8,45.2,14.3
2026-03-01,ALGN,27.1,29.8,45.2,14.3
2026-04-01,ALGN,36.4,29.8,45.2,14.3
2026-05-01,ALGN,27.8,29.8,45.2,14.3
2026-06-01,ALGN,24.3,29.8,45.2,14.3
2026-07-01,ALGN,26.2,29.8,45.2,14.3
2025-05-01,ALL,18.2,21.7,28.3,15.0
2025-06-01,ALL,22.8,21.7,28.3,15.0
2025-07-01,ALL,18.0,21.7,28.3,15.0
2025-08-01,ALL,16.5,21.7,28.3,15.0
2025-09-01,ALL,20.9,21.7,28.3,15.0
2025-10-01,ALL,26.4,21.7,28.3,15.0
2025-11-01,ALL,27.7,21.7,28.3,15.0
2025-12-01,ALL,14.3,21.7,28.3,15.0
2026-01-01,ALL,23.9,21.7,28.3,15.0
2026-02-01,ALL,18.6,21.7,28.3,15.0
2026-03-01,ALL,13.5,21.7,28.3,15.0
2026-04-01,ALL,16.1,21.7,28.3,15.0
2026-05-01,ALL,22.8,21.7,28.3,15.0
2026-06-01,ALL,40.5,21.7,28.3,15.0
2026-07-01,ALL,26.0,21.7,28.3,15.0
2025-05-01,ALLE,7.4,15.4,21.8,9.0
2025-06-01,ALLE,10.1,15.4,21.8,9.0
2025-07-01,ALLE,23.1,15.4,21.8,9.0
2025-08-01,ALLE,9.9,15.4,21.8,9.0
2025-09-01,ALLE,13.5,15.4,21.8,9.0
2025-10-01,ALLE,16.5,15.4,21.8,9.0
2025-11-01,ALLE,10.7,15.4,21.8,9.0
2025-12-01,ALLE,9.9,15.4,21.8,9.0
2026-01-01,ALLE,11.0,15.4,21.8,9.0
2026-02-01,ALLE,29.6,15.4,21.8,9.0
2026-03-01,ALLE,22.0,15.4,21.8,9.0
2026-04-01,ALLE,13.9,15.4,21.8,9.0
2026-05-01,ALLE,13.1,15.4,21.8,9.0
2026-06-01,ALLE,15.1,15.4,21.8,9.0
2026-07-01,ALLE,26.5,15.4,21.8,9.0
2025-05-01,AMAT,27.6,79.0,152.4,5.7
2025-06-01,AMAT,30.4,79.0,152.4,5.7
2025-07-01,AMAT,26.6,79.0,152.4,5.7
2025-08-01,AMAT,33.2,79.0,152.4,5.7
2025-09-01,AMAT,56.0,79.0,152.4,5.7
2025-10-01,AMAT,38.9,79.0,152.4,5.7
2025-11-01,AMAT,49.3,79.0,152.4,5.7
2025-12-01,AMAT,29.2,79.0,152.4,5.7
2026-01-01,AMAT,79.5,79.0,152.4,5.7
2026-02-01,AMAT,108.5,79.0,152.4,5.7
2026-03-01,AMAT,63.3,79.0,152.4,5.7
2026-04-01,AMAT,83.3,79.0,152.4,5.7
2026-05-01,AMAT,76.8,79.0,152.4,5.7
2026-06-01,AMAT,301.5,79.0,152.4,5.7
2026-07-01,AMAT,200.1,79.0,152.4,5.7
2025-05-01,AMCR,3.1,5.0,7.2,2.8
2025-06-01,AMCR,2.1,5.0,7.2,2.8
2025-07-01,AMCR,4.1,5.0,7.2,2.8
2025-08-01,AMCR,7.8,5.0,7.2,2.8
2025-09-01,AMCR,3.5,5.0,7.2,2.8
2025-10-01,AMCR,3.7,5.0,7.2,2.8
2025-11-01,AMCR,5.0,5.0,7.2,2.8
2025-12-01,AMCR,2.5,5.0,7.2,2.8
2026-01-01,AMCR,4.6,5.0,7.2,2.8
2026-02-01,AMCR,7.6,5.0,7.2,2.8
2026-03-01,AMCR,10.3,5.0,7.2,2.8
2026-04-01,AMCR,5.3,5.0,7.2,2.8
2026-05-01,AMCR,5.1,5.0,7.2,2.8
2026-06-01,AMCR,6.4,5.0,7.2,2.8
2026-07-01,AMCR,4.0,5.0,7.2,2.8
2025-05-01,AMD,26.1,74.6,127.2,22.1
2025-06-01,AMD,36.7,74.6,127.2,22.1
2025-07-01,AMD,49.0,74.6,127.2,22.1
2025-08-01,AMD,28.9,74.6,127.2,22.1
2025-09-01,AMD,15.9,74.6,127.2,22.1
2025-10-01,AMD,106.6,74.6,127.2,22.1
2025-11-01,AMD,69.2,74.6,127.2,22.1
2025-12-01,AMD,28.5,74.6,127.2,22.1
2026-01-01,AMD,67.2,74.6,127.2,22.1
2026-02-01,AMD,61.9,74.6,127.2,22.1
2026-03-01,AMD,33.1,74.6,127.2,22.1
2026-04-01,AMD,154.3,74.6,127.2,22.1
2026-05-01,AMD,188.5,74.6,127.2,22.1
2026-06-01,AMD,147.5,74.6,127.2,22.1
2026-07-01,AMD,114.0,74.6,127.2,22.1
2025-05-01,AME,19.7,19.1,26.6,11.7
2025-06-01,AME,7.3,19.1,26.6,11.7
2025-07-01,AME,14.8,19.1,26.6,11.7
2025-08-01,AME,10.1,19.1,26.6,11.7
2025-09-01,AME,10.1,19.1,26.6,11.7
2025-10-01,AME,24.9,19.1,26.6,11.7
2025-11-01,AME,14.0,19.1,26.6,11.7
2025-12-01,AME,14.8,19.1,26.6,11.7
2026-01-01,AME,22.7,19.1,26.6,11.7
2026-02-01,AME,17.5,19.1,26.6,11.7
2026-03-01,AME,34.7,19.1,26.6,11.7
2026-04-01,AME,29.5,19.1,26.6,11.7
2026-05-01,AME,23.2,19.1,26.6,11.7
2026-06-01,AME,24.6,19.1,26.6,11.7
2026-07-01,AME,17.5,19.1,26.6,11.7
2025-05-01,AMGN,30.2,32.7,43.2,22.2
2025-06-01,AMGN,31.7,32.7,43.2,22.2
2025-07-01,AMGN,32.3,32.7,43.2,22.2
2025-08-01,AMGN,20.7,32.7,43.2,22.2
2025-09-01,AMGN,19.0,32.7,43.2,22.2
2025-10-01,AMGN,20.9,32.7,43.2,22.2
2025-11-01,AMGN,53.7,32.7,43.2,22.2
2025-12-01,AMGN,34.0,32.7,43.2,22.2
2026-01-01,AMGN,35.0,32.7,43.2,22.2
2026-02-01,AMGN,51.6,32.7,43.2,22.2
2026-03-01,AMGN,46.3,32.7,43.2,22.2
2026-04-01,AMGN,25.9,32.7,43.2,22.2
2026-05-01,AMGN,23.3,32.7,43.2,22.2
2026-06-01,AMGN,40.8,32.7,43.2,22.2
2026-07-01,AMGN,28.3,32.7,43.2,22.2
2025-05-01,AMP,60.7,53.2,72.1,34.3
2025-06-01,AMP,34.3,53.2,72.1,34.3
2025-07-01,AMP,47.6,53.2,72.1,34.3
2025-08-01,AMP,25.2,53.2,72.1,34.3
2025-09-01,AMP,31.5,53.2,72.1,34.3
2025-10-01,AMP,58.3,53.2,72.1,34.3
2025-11-01,AMP,43.5,53.2,72.1,34.3
2025-12-01,AMP,59.1,53.2,72.1,34.3
2026-01-01,AMP,56.0,53.2,72.1,34.3
2026-02-01,AMP,101.6,53.2,72.1,34.3
2026-03-01,AMP,47.8,53.2,72.1,34.3
2026-04-01,AMP,64.7,53.2,72.1,34.3
2026-05-01,AMP,42.8,53.2,72.1,34.3
2026-06-01,AMP,44.3,53.2,72.1,34.3
2026-07-01,AMP,85.9,53.2,72.1,34.3
2025-05-01,AMT,25.0,19.8,26.5,13.1
2025-06-01,AMT,14.7,19.8,26.5,13.1
2025-07-01,AMT,28.6,19.8,26.5,13.1
2025-08-01,AMT,16.6,19.8,26.5,13.1
2025-09-01,AMT,16.7,19.8,26.5,13.1
2025-10-01,AMT,17.6,19.8,26.5,13.1
2025-11-01,AMT,10.4,19.8,26.5,13.1
2025-12-01,AMT,13.8,19.8,26.5,13.1
2026-01-01,AMT,17.3,19.8,26.5,13.1
2026-02-01,AMT,26.8,19.8,26.5,13.1
2026-03-01,AMT,27.2,19.8,26.5,13.1
2026-04-01,AMT,13.6,19.8,26.5,13.1
2026-05-01,AMT,21.2,19.8,26.5,13.1
2026-06-01,AMT,33.7,19.8,26.5,13.1
2026-07-01,AMT,12.6,19.8,26.5,13.1
2025-05-01,AMZN,31.0,31.4,45.4,17.4
2025-06-01,AMZN,21.1,31.4,45.4,17.4
2025-07-01,AMZN,18.6,31.4,45.4,17.4
2025-08-01,AMZN,22.7,31.4,45.4,17.4
2025-09-01,AMZN,22.4,31.4,45.4,17.4
2025-10-01,AMZN,39.5,31.4,45.4,17.4
2025-11-01,AMZN,43.4,31.4,45.4,17.4
2025-12-01,AMZN,18.0,31.4,45.4,17.4
2026-01-01,AMZN,24.2,31.4,45.4,17.4
2026-02-01,AMZN,50.4,31.4,45.4,17.4
2026-03-01,AMZN,21.3,31.4,45.4,17.4
2026-04-01,AMZN,69.0,31.4,45.4,17.4
2026-05-01,AMZN,23.4,31.4,45.4,17.4
2026-06-01,AMZN,41.1,31.4,45.4,17.4
2026-07-01,AMZN,27.1,31.4,45.4,17.4
2025-05-01,ANET,16.7,30.2,41.8,18.6
2025-06-01,ANET,17.6,30.2,41.8,18.6
2025-07-01,ANET,28.7,30.2,41.8,18.6
2025-08-01,ANET,26.6,30.2,41.8,18.6
2025-09-01,ANET,25.3,30.2,41.8,18.6
2025-10-01,ANET,28.2,30.2,41.8,18.6
2025-11-01,ANET,46.4,30.2,41.8,18.6
2025-12-01,ANET,14.8,30.2,41.8,18.6
2026-01-01,ANET,31.8,30.2,41.8,18.6
2026-02-01,ANET,24.4,30.2,41.8,18.6
2026-03-01,ANET,26.4,30.2,41.8,18.6
2026-04-01,ANET,60.0,30.2,41.8,18.6
2026-05-01,ANET,44.0,30.2,41.8,18.6
2026-06-01,ANET,32.2,30.2,41.8,18.6
2026-07-01,ANET,33.2,30.2,41.8,18.6
2025-05-01,AON,25.6,32.5,41.5,23.5
2025-06-01,AON,33.2,32.5,41.5,23.5
2025-07-01,AON,35.2,32.5,41.5,23.5
2025-08-01,AON,27.3,32.5,41.5,23.5
2025-09-01,AON,27.2,32.5,41.5,23.5
2025-10-01,AON,46.0,32.5,41.5,23.5
2025-11-01,AON,24.5,32.5,41.5,23.5
2025-12-01,AON,22.1,32.5,41.5,23.5
2026-01-01,AON,29.5,32.5,41.5,23.5
2026-02-01,AON,53.5,32.5,41.5,23.5
2026-03-01,AON,32.6,32.5,41.5,23.5
2026-04-01,AON,31.0,32.5,41.5,23.5
2026-05-01,AON,23.7,32.5,41.5,23.5
2026-06-01,AON,29.7,32.5,41.5,23.5
2026-07-01,AON,48.1,32.5,41.5,23.5
2025-05-01,AOS,7.3,7.5,10.6,4.4
2025-06-01,AOS,4.0,7.5,10.6,4.4
2025-07-01,AOS,12.0,7.5,10.6,4.4
2025-08-01,AOS,4.3,7.5,10.6,4.4
2025-09-01,AOS,5.2,7.5,10.6,4.4
2025-10-01,AOS,8.9,7.5,10.6,4.4
2025-11-01,AOS,4.4,7.5,10.6,4.4
2025-12-01,AOS,4.5,7.5,10.6,4.4
2026-01-01,AOS,7.8,7.5,10.6,4.4
2026-02-01,AOS,9.1,7.5,10.6,4.4
2026-03-01,AOS,15.1,7.5,10.6,4.4
2026-04-01,AOS,8.1,7.5,10.6,4.4
2026-05-01,AOS,8.1,7.5,10.6,4.4
2026-06-01,AOS,7.6,7.5,10.6,4.4
2026-07-01,AOS,5.0,7.5,10.6,4.4
2025-05-01,APA,3.5,5.8,9.1,2.6
2025-06-01,APA,4.3,5.8,9.1,2.6
2025-07-01,APA,2.7,5.8,9.1,2.6
2025-08-01,APA,5.6,5.8,9.1,2.6
2025-09-01,APA,4.2,5.8,9.1,2.6
2025-10-01,APA,3.7,5.8,9.1,2.6
2025-11-01,APA,4.2,5.8,9.1,2.6
2025-12-01,APA,4.1,5.8,9.1,2.6
2026-01-01,APA,4.2,5.8,9.1,2.6
2026-02-01,APA,5.1,5.8,9.1,2.6
2026-03-01,APA,15.5,5.8,9.1,2.6
2026-04-01,APA,10.9,5.8,9.1,2.6
2026-05-01,APA,6.9,5.8,9.1,2.6
2026-06-01,APA,6.3,5.8,9.1,2.6
2026-07-01,APA,5.9,5.8,9.1,2.6
2025-05-01,APD,27.8,29.2,34.1,24.4
2025-06-01,APD,18.5,29.2,34.1,24.4
2025-07-01,APD,24.0,29.2,34.1,24.4
2025-08-01,APD,22.7,29.2,34.1,24.4
2025-09-01,APD,33.2,29.2,34.1,24.4
2025-10-01,APD,35.8,29.2,34.1,24.4
2025-11-01,APD,30.2,29.2,34.1,24.4
2025-12-01,APD,36.4,29.2,34.1,24.4
2026-01-01,APD,31.6,29.2,34.1,24.4
2026-02-01,APD,28.5,29.2,34.1,24.4
2026-03-01,APD,28.7,29.2,34.1,24.4
2026-04-01,APD,26.0,29.2,34.1,24.4
2026-05-01,APD,30.0,29.2,34.1,24.4
2026-06-01,APD,34.7,29.2,34.1,24.4
2026-07-01,APD,29.0,29.2,34.1,24.4
2025-05-01,APH,11.9,23.1,32.6,13.6
2025-06-01,APH,10.2,23.1,32.6,13.6
2025-07-01,APH,13.7,23.1,32.6,13.6
2025-08-01,APH,9.6,23.1,32.6,13.6
2025-09-01,APH,20.6,23.1,32.6,13.6
2025-10-01,APH,21.7,23.1,32.6,13.6
2025-11-01,APH,17.2,23.1,32.6,13.6
2025-12-01,APH,18.1,23.1,32.6,13.6
2026-01-01,APH,36.4,23.1,32.6,13.6
2026-02-01,APH,27.8,23.1,32.6,13.6
