Date,Ticker,monthly_volume,monthly_volume_avg,monthly_volume_hi,monthly_volume_lo
2026-09-01,CINF,5.5,13.5,17.4,9.6
2025-07-01,CL,103.1,118.3,142.9,93.7
2025-08-01,CL,102.7,118.3,142.9,93.7
2025-09-01,CL,116.1,118.3,142.9,93.7
2025-10-01,CL,157.5,118.3,142.9,93.7
2025-11-01,CL,126.3,118.3,142.9,93.7
2025-12-01,CL,128.1,118.3,142.9,93.7
2026-01-01,CL,152.4,118.3,142.9,93.7
2026-02-01,CL,130.3,118.3,142.9,93.7
2026-03-01,CL,152.3,118.3,142.9,93.7
2026-04-01,CL,110.5,118.3,142.9,93.7
2026-05-01,CL,105.2,118.3,142.9,93.7
2026-06-01,CL,121.0,118.3,142.9,93.7
2026-07-01,CL,98.9,118.3,142.9,93.7
2026-08-01,CL,88.7,118.3,142.9,93.7
2026-09-01,CL,51.9,118.3,142.9,93.7
2025-07-01,CLX,38.9,48.2,57.9,38.5
2025-08-01,CLX,38.5,48.2,57.9,38.5
2025-09-01,CLX,42.8,48.2,57.9,38.5
2025-10-01,CLX,36.2,48.2,57.9,38.5
2025-11-01,CLX,48.2,48.2,57.9,38.5
2025-12-01,CLX,49.8,48.2,57.9,38.5
2026-01-01,CLX,45.8,48.2,57.9,38.5
2026-02-01,CLX,42.4,48.2,57.9,38.5
2026-03-01,CLX,49.0,48.2,57.9,38.5
2026-04-01,CLX,52.4,48.2,57.9,38.5
2026-05-01,CLX,71.8,48.2,57.9,38.5
2026-06-01,CLX,54.4,48.2,57.9,38.5
2026-07-01,CLX,51.3,48.2,57.9,38.5
2026-08-01,CLX,63.8,48.2,57.9,38.5
2026-09-01,CLX,33.2,48.2,57.9,38.5
2025-07-01,CMBT,2.0,36.9,54.2,19.5
2025-08-01,CMBT,68.9,36.9,54.2,19.5
2025-09-01,CMBT,58.2,36.9,54.2,19.5
2025-10-01,CMBT,48.3,36.9,54.2,19.5
2025-11-01,CMBT,51.0,36.9,54.2,19.5
2025-12-01,CMBT,33.5,36.9,54.2,19.5
2026-01-01,CMBT,52.6,36.9,54.2,19.5
2026-02-01,CMBT,41.1,36.9,54.2,19.5
2026-03-01,CMBT,39.2,36.9,54.2,19.5
2026-04-01,CMBT,31.5,36.9,54.2,19.5
2026-05-01,CMBT,39.1,36.9,54.2,19.5
2026-06-01,CMBT,28.6,36.9,54.2,19.5
2026-07-01,CMBT,18.0,36.9,54.2,19.5
2026-08-01,CMBT,21.4,36.9,54.2,19.5
2026-09-01,CMBT,13.5,36.9,54.2,19.5
2025-07-01,CMCSA,475.3,651.2,810.4,492.1
2025-08-01,CMCSA,475.7,651.2,810.4,492.1
2025-09-01,CMCSA,563.5,651.2,810.4,492.1
2025-10-01,CMCSA,674.7,651.2,810.4,492.1
2025-11-01,CMCSA,708.4,651.2,810.4,492.1
2025-12-01,CMCSA,906.9,651.2,810.4,492.1
2026-01-01,CMCSA,778.2,651.2,810.4,492.1
2026-02-01,CMCSA,550.0,651.2,810.4,492.1
2026-03-01,CMCSA,808.2,651.2,810.4,492.1
2026-04-01,CMCSA,615.8,651.2,810.4,492.1
2026-05-01,CMCSA,634.2,651.2,810.4,492.1
2026-06-01,CMCSA,866.7,651.2,810.4,492.1
2026-07-01,CMCSA,778.6,651.2,810.4,492.1
2026-08-01,CMCSA,474.4,651.2,810.4,492.1
2026-09-01,CMCSA,280.8,651.2,810.4,492.1
2025-07-01,CME,46.8,47.8,63.6,32.1
2025-08-01,CME,40.2,47.8,63.6,32.1
2025-09-01,CME,40.2,47.8,63.6,32.1
2025-10-01,CME,42.4,47.8,63.6,32.1
2025-11-01,CME,38.5,47.8,63.6,32.1
2025-12-01,CME,37.3,47.8,63.6,32.1
2026-01-01,CME,40.4,47.8,63.6,32.1
2026-02-01,CME,49.5,47.8,63.6,32.1
2026-03-01,CME,49.3,47.8,63.6,32.1
2026-04-01,CME,50.0,47.8,63.6,32.1
2026-05-01,CME,50.2,47.8,63.6,32.1
2026-06-01,CME,95.9,47.8,63.6,32.1
2026-07-01,CME,65.3,47.8,63.6,32.1
2026-08-01,CME,39.4,47.8,63.6,32.1
2026-09-01,CME,19.3,47.8,63.6,32.1
2025-07-01,CMG,429.3,390.4,473.0,307.8
2025-08-01,CMG,343.4,390.4,473.0,307.8
2025-09-01,CMG,468.6,390.4,473.0,307.8
2025-10-01,CMG,493.8,390.4,473.0,307.8
2025-11-01,CMG,500.3,390.4,473.0,307.8
2025-12-01,CMG,407.0,390.4,473.0,307.8
2026-01-01,CMG,315.4,390.4,473.0,307.8
2026-02-01,CMG,377.3,390.4,473.0,307.8
2026-03-01,CMG,363.9,390.4,473.0,307.8
2026-04-01,CMG,325.8,390.4,473.0,307.8
2026-05-01,CMG,329.9,390.4,473.0,307.8
2026-06-01,CMG,494.3,390.4,473.0,307.8
2026-07-01,CMG,382.7,390.4,473.0,307.8
2026-08-01,CMG,379.9,390.4,473.0,307.8
2026-09-01,CMG,121.1,390.4,473.0,307.8
2025-07-01,CMI,20.3,19.3,21.9,16.7
2025-08-01,CMI,18.3,19.3,21.9,16.7
2025-09-01,CMI,18.5,19.3,21.9,16.7
2025-10-01,CMI,20.1,19.3,21.9,16.7
2025-11-01,CMI,19.6,19.3,21.9,16.7
2025-12-01,CMI,18.1,19.3,21.9,16.7
2026-01-01,CMI,16.8,19.3,21.9,16.7
2026-02-01,CMI,22.8,19.3,21.9,16.7
2026-03-01,CMI,19.7,19.3,21.9,16.7
2026-04-01,CMI,15.2,19.3,21.9,16.7
2026-05-01,CMI,20.4,19.3,21.9,16.7
2026-06-01,CMI,25.1,19.3,21.9,16.7
2026-07-01,CMI,19.6,19.3,21.9,16.7
2026-08-01,CMI,20.1,19.3,21.9,16.7
2026-09-01,CMI,12.9,19.3,21.9,16.7
2025-07-01,CMRE,10.5,9.7,11.3,8.0
2025-08-01,CMRE,11.8,9.7,11.3,8.0
2025-09-01,CMRE,10.3,9.7,11.3,8.0
2025-10-01,CMRE,10.7,9.7,11.3,8.0
2025-11-01,CMRE,10.7,9.7,11.3,8.0
2025-12-01,CMRE,10.4,9.7,11.3,8.0
2026-01-01,CMRE,10.3,9.7,11.3,8.0
2026-02-01,CMRE,10.3,9.7,11.3,8.0
2026-03-01,CMRE,9.6,9.7,11.3,8.0
2026-04-01,CMRE,7.6,9.7,11.3,8.0
2026-05-01,CMRE,10.3,9.7,11.3,8.0
2026-06-01,CMRE,10.5,9.7,11.3,8.0
2026-07-01,CMRE,8.3,9.7,11.3,8.0
2026-08-01,CMRE,7.3,9.7,11.3,8.0
2026-09-01,CMRE,4.1,9.7,11.3,8.0
2025-07-01,CMS,46.1,58.0,70.9,45.1
2025-08-01,CMS,47.1,58.0,70.9,45.1
2025-09-01,CMS,47.2,58.0,70.9,45.1
2025-10-01,CMS,52.8,58.0,70.9,45.1
2025-11-01,CMS,51.7,58.0,70.9,45.1
2025-12-01,CMS,45.4,58.0,70.9,45.1
2026-01-01,CMS,60.9,58.0,70.9,45.1
2026-02-01,CMS,69.6,58.0,70.9,45.1
2026-03-01,CMS,59.8,58.0,70.9,45.1
2026-04-01,CMS,61.7,58.0,70.9,45.1
2026-05-01,CMS,52.4,58.0,70.9,45.1
2026-06-01,CMS,81.1,58.0,70.9,45.1
2026-07-01,CMS,78.0,58.0,70.9,45.1
2026-08-01,CMS,74.6,58.0,70.9,45.1
2026-09-01,CMS,31.3,58.0,70.9,45.1
2025-07-01,CNC,577.5,188.5,316.9,60.0
2025-08-01,CNC,278.5,188.5,316.9,60.0
2025-09-01,CNC,306.7,188.5,316.9,60.0
2025-10-01,CNC,251.8,188.5,316.9,60.0
2025-11-01,CNC,177.3,188.5,316.9,60.0
2025-12-01,CNC,126.2,188.5,316.9,60.0
2026-01-01,CNC,132.1,188.5,316.9,60.0
2026-02-01,CNC,121.4,188.5,316.9,60.0
2026-03-01,CNC,159.1,188.5,316.9,60.0
2026-04-01,CNC,138.0,188.5,316.9,60.0
2026-05-01,CNC,107.8,188.5,316.9,60.0
2026-06-01,CNC,120.1,188.5,316.9,60.0
2026-07-01,CNC,107.3,188.5,316.9,60.0
2026-08-01,CNC,86.8,188.5,316.9,60.0
2026-09-01,CNC,45.0,188.5,316.9,60.0
2025-07-01,CNP,128.7,111.5,130.9,92.1
2025-08-01,CNP,88.6,111.5,130.9,92.1
2025-09-01,CNP,119.2,111.5,130.9,92.1
2025-10-01,CNP,112.7,111.5,130.9,92.1
2025-11-01,CNP,86.6,111.5,130.9,92.1
2025-12-01,CNP,101.0,111.5,130.9,92.1
2026-01-01,CNP,99.8,111.5,130.9,92.1
2026-02-01,CNP,133.1,111.5,130.9,92.1
2026-03-01,CNP,102.7,111.5,130.9,92.1
2026-04-01,CNP,96.6,111.5,130.9,92.1
2026-05-01,CNP,108.9,111.5,130.9,92.1
2026-06-01,CNP,133.1,111.5,130.9,92.1
2026-07-01,CNP,144.5,111.5,130.9,92.1
2026-08-01,CNP,128.8,111.5,130.9,92.1
2026-09-01,CNP,67.1,111.5,130.9,92.1
2025-07-01,CNR,18.9,16.4,21.4,11.4
2025-08-01,CNR,15.8,16.4,21.4,11.4
2025-09-01,CNR,14.0,16.4,21.4,11.4
2025-10-01,CNR,24.1,16.4,21.4,11.4
2025-11-01,CNR,17.4,16.4,21.4,11.4
2025-12-01,CNR,15.3,16.4,21.4,11.4
2026-01-01,CNR,14.0,16.4,21.4,11.4
2026-02-01,CNR,14.8,16.4,21.4,11.4
2026-03-01,CNR,28.3,16.4,21.4,11.4
2026-04-01,CNR,17.7,16.4,21.4,11.4
2026-05-01,CNR,15.1,16.4,21.4,11.4
2026-06-01,CNR,15.9,16.4,21.4,11.4
2026-07-01,CNR,11.4,16.4,21.4,11.4
2026-08-01,CNR,11.7,16.4,21.4,11.4
2026-09-01,CNR,4.9,16.4,21.4,11.4
2025-07-01,COF,86.7,87.8,109.2,66.4
2025-08-01,COF,67.9,87.8,109.2,66.4
2025-09-01,COF,69.7,87.8,109.2,66.4
2025-10-01,COF,87.6,87.8,109.2,66.4
2025-11-01,COF,73.1,87.8,109.2,66.4
2025-12-01,COF,71.8,87.8,109.2,66.4
2026-01-01,COF,128.7,87.8,109.2,66.4
2026-02-01,COF,103.6,87.8,109.2,66.4
2026-03-01,COF,118.6,87.8,109.2,66.4
2026-04-01,COF,88.7,87.8,109.2,66.4
2026-05-01,COF,94.7,87.8,109.2,66.4
2026-06-01,COF,107.4,87.8,109.2,66.4
2026-07-01,COF,97.8,87.8,109.2,66.4
2026-08-01,COF,63.9,87.8,109.2,66.4
2026-09-01,COF,35.7,87.8,109.2,66.4
2025-07-01,COHR,55.9,112.3,151.4,73.2
2025-08-01,COHR,115.2,112.3,151.4,73.2
2025-09-01,COHR,79.5,112.3,151.4,73.2
2025-10-01,COHR,77.7,112.3,151.4,73.2
2025-11-01,COHR,103.4,112.3,151.4,73.2
2025-12-01,COHR,88.1,112.3,151.4,73.2
2026-01-01,COHR,92.0,112.3,151.4,73.2
2026-02-01,COHR,132.6,112.3,151.4,73.2
2026-03-01,COHR,215.3,112.3,151.4,73.2
2026-04-01,COHR,119.1,112.3,151.4,73.2
2026-05-01,COHR,129.5,112.3,151.4,73.2
2026-06-01,COHR,132.0,112.3,151.4,73.2
2026-07-01,COHR,103.8,112.3,151.4,73.2
2026-08-01,COHR,157.2,112.3,151.4,73.2
2026-09-01,COHR,67.5,112.3,151.4,73.2
2025-07-01,COIN,290.4,211.8,259.2,164.3
2025-08-01,COIN,238.0,211.8,259.2,164.3
2025-09-01,COIN,182.1,211.8,259.2,164.3
2025-10-01,COIN,224.7,211.8,259.2,164.3
2025-11-01,COIN,205.4,211.8,259.2,164.3
2025-12-01,COIN,168.9,211.8,259.2,164.3
2026-01-01,COIN,185.3,211.8,259.2,164.3
2026-02-01,COIN,300.0,211.8,259.2,164.3
2026-03-01,COIN,281.5,211.8,259.2,164.3
2026-04-01,COIN,204.4,211.8,259.2,164.3
2026-05-01,COIN,193.9,211.8,259.2,164.3
2026-06-01,COIN,184.3,211.8,259.2,164.3
2026-07-01,COIN,166.7,211.8,259.2,164.3
2026-08-01,COIN,200.9,211.8,259.2,164.3
2026-09-01,COIN,106.1,211.8,259.2,164.3
2025-07-01,COMT,2.6,7.6,13.7,1.5
2025-08-01,COMT,3.5,7.6,13.7,1.5
2025-09-01,COMT,3.3,7.6,13.7,1.5
2025-10-01,COMT,3.6,7.6,13.7,1.5
2025-11-01,COMT,3.3,7.6,13.7,1.5
2025-12-01,COMT,7.4,7.6,13.7,1.5
2026-01-01,COMT,5.0,7.6,13.7,1.5
2026-02-01,COMT,5.5,7.6,13.7,1.5
2026-03-01,COMT,22.5,7.6,13.7,1.5
2026-04-01,COMT,20.7,7.6,13.7,1.5
2026-05-01,COMT,11.1,7.6,13.7,1.5
2026-06-01,COMT,8.6,7.6,13.7,1.5
2026-07-01,COMT,7.1,7.6,13.7,1.5
2026-08-01,COMT,4.0,7.6,13.7,1.5
2026-09-01,COMT,3.5,7.6,13.7,1.5
2025-07-01,COO,53.2,53.0,65.2,40.9
2025-08-01,COO,56.0,53.0,65.2,40.9
2025-09-01,COO,60.8,53.0,65.2,40.9
2025-10-01,COO,60.1,53.0,65.2,40.9
2025-11-01,COO,47.4,53.0,65.2,40.9
2025-12-01,COO,70.8,53.0,65.2,40.9
2026-01-01,COO,44.3,53.0,65.2,40.9
2026-02-01,COO,33.7,53.0,65.2,40.9
2026-03-01,COO,49.0,53.0,65.2,40.9
2026-04-01,COO,43.9,53.0,65.2,40.9
2026-05-01,COO,49.0,53.0,65.2,40.9
2026-06-01,COO,81.1,53.0,65.2,40.9
2026-07-01,COO,49.2,53.0,65.2,40.9
2026-08-01,COO,35.7,53.0,65.2,40.9
2026-09-01,COO,59.7,53.0,65.2,40.9
2025-07-01,COP,134.0,156.8,195.6,118.0
2025-08-01,COP,144.1,156.8,195.6,118.0
2025-09-01,COP,151.4,156.8,195.6,118.0
2025-10-01,COP,136.5,156.8,195.6,118.0
2025-11-01,COP,128.5,156.8,195.6,118.0
2025-12-01,COP,156.4,156.8,195.6,118.0
2026-01-01,COP,187.5,156.8,195.6,118.0
2026-02-01,COP,150.3,156.8,195.6,118.0
2026-03-01,COP,266.7,156.8,195.6,118.0
2026-04-01,COP,188.1,156.8,195.6,118.0
2026-05-01,COP,145.4,156.8,195.6,118.0
2026-06-01,COP,170.2,156.8,195.6,118.0
2026-07-01,COP,137.8,156.8,195.6,118.0
2026-08-01,COP,146.6,156.8,195.6,118.0
2026-09-01,COP,67.0,156.8,195.6,118.0
2025-07-01,COR,22.7,30.0,37.1,23.0
2025-08-01,COR,29.3,30.0,37.1,23.0
2025-09-01,COR,38.0,30.0,37.1,23.0
2025-10-01,COR,25.5,30.0,37.1,23.0
2025-11-01,COR,31.5,30.0,37.1,23.0
2025-12-01,COR,32.1,30.0,37.1,23.0
2026-01-01,COR,22.9,30.0,37.1,23.0
2026-02-01,COR,25.4,30.0,37.1,23.0
2026-03-01,COR,33.2,30.0,37.1,23.0
2026-04-01,COR,28.3,30.0,37.1,23.0
2026-05-01,COR,48.5,30.0,37.1,23.0
2026-06-01,COR,32.9,30.0,37.1,23.0
2026-07-01,COR,29.9,30.0,37.1,23.0
2026-08-01,COR,30.5,30.0,37.1,23.0
2026-09-01,COR,13.5,30.0,37.1,23.0
2025-07-01,CORN,0.8,7.0,15.5,-1.5
2025-08-01,CORN,1.7,7.0,15.5,-1.5
2025-09-01,CORN,1.6,7.0,15.5,-1.5
2025-10-01,CORN,1.3,7.0,15.5,-1.5
2025-11-01,CORN,1.1,7.0,15.5,-1.5
2025-12-01,CORN,1.0,7.0,15.5,-1.5
2026-01-01,CORN,1.1,7.0,15.5,-1.5
2026-02-01,CORN,1.4,7.0,15.5,-1.5
2026-03-01,CORN,30.0,7.0,15.5,-1.5
2026-04-01,CORN,20.4,7.0,15.5,-1.5
2026-05-01,CORN,13.3,7.0,15.5,-1.5
2026-06-01,CORN,8.9,7.0,15.5,-1.5
2026-07-01,CORN,6.8,7.0,15.5,-1.5
2026-08-01,CORN,9.0,7.0,15.5,-1.5
2026-09-01,CORN,5.3,7.0,15.5,-1.5
2025-07-01,COST,45.3,47.0,55.8,38.3
2025-08-01,COST,47.8,47.0,55.8,38.3
2025-09-01,COST,50.8,47.0,55.8,38.3
2025-10-01,COST,53.3,47.0,55.8,38.3
2025-11-01,COST,48.5,47.0,55.8,38.3
2025-12-01,COST,63.8,47.0,55.8,38.3
2026-01-01,COST,55.4,47.0,55.8,38.3
2026-02-01,COST,42.0,47.0,55.8,38.3
2026-03-01,COST,39.2,47.0,55.8,38.3
2026-04-01,COST,37.4,47.0,55.8,38.3
2026-05-01,COST,46.9,47.0,55.8,38.3
2026-06-01,COST,54.0,47.0,55.8,38.3
2026-07-01,COST,50.1,47.0,55.8,38.3
2026-08-01,COST,37.3,47.0,55.8,38.3
2026-09-01,COST,22.3,47.0,55.8,38.3
2025-07-01,CPAY,10.0,11.8,14.4,9.2
2025-08-01,CPAY,10.8,11.8,14.4,9.2
2025-09-01,CPAY,9.5,11.8,14.4,9.2
2025-10-01,CPAY,12.4,11.8,14.4,9.2
2025-11-01,CPAY,12.9,11.8,14.4,9.2
2025-12-01,CPAY,11.7,11.8,14.4,9.2
2026-01-01,CPAY,10.1,11.8,14.4,9.2
2026-02-01,CPAY,16.9,11.8,14.4,9.2
2026-03-01,CPAY,15.0,11.8,14.4,9.2
2026-04-01,CPAY,10.7,11.8,14.4,9.2
2026-05-01,CPAY,11.8,11.8,14.4,9.2
2026-06-01,CPAY,16.2,11.8,14.4,9.2
2026-07-01,CPAY,11.3,11.8,14.4,9.2
2026-08-01,CPAY,10.6,11.8,14.4,9.2
2026-09-01,CPAY,4.7,11.8,14.4,9.2
2025-07-01,CPER,11.3,14.9,23.9,5.9
2025-08-01,CPER,6.8,14.9,23.9,5.9
2025-09-01,CPER,7.4,14.9,23.9,5.9
2025-10-01,CPER,13.6,14.9,23.9,5.9
2025-11-01,CPER,8.0,14.9,23.9,5.9
2025-12-01,CPER,15.8,14.9,23.9,5.9
2026-01-01,CPER,44.3,14.9,23.9,5.9
2026-02-01,CPER,22.1,14.9,23.9,5.9
2026-03-01,CPER,19.4,14.9,23.9,5.9
2026-04-01,CPER,15.1,14.9,23.9,5.9
2026-05-01,CPER,17.4,14.9,23.9,5.9
2026-06-01,CPER,14.3,14.9,23.9,5.9
2026-07-01,CPER,8.4,14.9,23.9,5.9
2026-08-01,CPER,11.0,14.9,23.9,5.9
2026-09-01,CPER,6.8,14.9,23.9,5.9
2025-07-01,CPRT,153.3,186.3,233.6,139.0
2025-08-01,CPRT,116.4,186.3,233.6,139.0
2025-09-01,CPRT,180.9,186.3,233.6,139.0
2025-10-01,CPRT,132.2,186.3,233.6,139.0
2025-11-01,CPRT,199.3,186.3,233.6,139.0
2025-12-01,CPRT,179.0,186.3,233.6,139.0
2026-01-01,CPRT,162.8,186.3,233.6,139.0
2026-02-01,CPRT,216.6,186.3,233.6,139.0
2026-03-01,CPRT,199.8,186.3,233.6,139.0
2026-04-01,CPRT,162.3,186.3,233.6,139.0
2026-05-01,CPRT,190.3,186.3,233.6,139.0
2026-06-01,CPRT,277.2,186.3,233.6,139.0
2026-07-01,CPRT,273.0,186.3,233.6,139.0
2026-08-01,CPRT,217.1,186.3,233.6,139.0
2026-09-01,CPRT,105.2,186.3,233.6,139.0
2025-07-01,CPT,19.0,23.2,28.1,18.3
2025-08-01,CPT,19.8,23.2,28.1,18.3
2025-09-01,CPT,18.2,23.2,28.1,18.3
2025-10-01,CPT,24.3,23.2,28.1,18.3
2025-11-01,CPT,33.9,23.2,28.1,18.3
2025-12-01,CPT,27.6,23.2,28.1,18.3
2026-01-01,CPT,27.2,23.2,28.1,18.3
2026-02-01,CPT,24.2,23.2,28.1,18.3
2026-03-01,CPT,24.5,23.2,28.1,18.3
2026-04-01,CPT,24.6,23.2,28.1,18.3
2026-05-01,CPT,23.6,23.2,28.1,18.3
2026-06-01,CPT,26.9,23.2,28.1,18.3
2026-07-01,CPT,22.4,23.2,28.1,18.3
2026-08-01,CPT,17.4,23.2,28.1,18.3
2026-09-01,CPT,10.1,23.2,28.1,18.3
2025-07-01,CRESY,3.8,5.6,7.1,4.1
2025-08-01,CRESY,4.2,5.6,7.1,4.1
2025-09-01,CRESY,8.8,5.6,7.1,4.1
2025-10-01,CRESY,7.5,5.6,7.1,4.1
2025-11-01,CRESY,4.1,5.6,7.1,4.1
2025-12-01,CRESY,6.5,5.6,7.1,4.1
2026-01-01,CRESY,5.2,5.6,7.1,4.1
2026-02-01,CRESY,4.0,5.6,7.1,4.1
2026-03-01,CRESY,6.4,5.6,7.1,4.1
2026-04-01,CRESY,5.7,5.6,7.1,4.1
2026-05-01,CRESY,5.6,5.6,7.1,4.1
2026-06-01,CRESY,5.5,5.6,7.1,4.1
2026-07-01,CRESY,7.2,5.6,7.1,4.1
2026-08-01,CRESY,4.8,5.6,7.1,4.1
2026-09-01,CRESY,2.9,5.6,7.1,4.1
2025-07-01,CRH,81.7,106.6,160.5,52.8
2025-08-01,CRH,97.1,106.6,160.5,52.8
2025-09-01,CRH,83.6,106.6,160.5,52.8
2025-10-01,CRH,74.0,106.6,160.5,52.8
2025-11-01,CRH,79.3,106.6,160.5,52.8
2025-12-01,CRH,290.9,106.6,160.5,52.8
2026-01-01,CRH,96.9,106.6,160.5,52.8
2026-02-01,CRH,94.3,106.6,160.5,52.8
2026-03-01,CRH,134.8,106.6,160.5,52.8
2026-04-01,CRH,94.8,106.6,160.5,52.8
2026-05-01,CRH,106.3,106.6,160.5,52.8
2026-06-01,CRH,100.2,106.6,160.5,52.8
2026-07-01,CRH,89.1,106.6,160.5,52.8
2026-08-01,CRH,91.7,106.6,160.5,52.8
2026-09-01,CRH,52.2,106.6,160.5,52.8
2025-07-01,CRL,17.6,18.9,22.6,15.2
2025-08-01,CRL,19.9,18.9,22.6,15.2
2025-09-01,CRL,19.0,18.9,22.6,15.2
2025-10-01,CRL,24.0,18.9,22.6,15.2
2025-11-01,CRL,21.5,18.9,22.6,15.2
2025-12-01,CRL,14.9,18.9,22.6,15.2
2026-01-01,CRL,13.8,18.9,22.6,15.2
2026-02-01,CRL,26.5,18.9,22.6,15.2
2026-03-01,CRL,19.8,18.9,22.6,15.2
2026-04-01,CRL,16.7,18.9,22.6,15.2
2026-05-01,CRL,20.2,18.9,22.6,15.2
2026-06-01,CRL,17.8,18.9,22.6,15.2
2026-07-01,CRL,18.5,18.9,22.6,15.2
2026-08-01,CRL,20.7,18.9,22.6,15.2
2026-09-01,CRL,9.1,18.9,22.6,15.2
2025-07-01,CRM,128.8,237.6,311.3,163.9
2025-08-01,CRM,172.2,237.6,311.3,163.9
2025-09-01,CRM,220.4,237.6,311.3,163.9
2025-10-01,CRM,211.6,237.6,311.3,163.9
2025-11-01,CRM,132.5,237.6,311.3,163.9
2025-12-01,CRM,180.3,237.6,311.3,163.9
2026-01-01,CRM,192.5,237.6,311.3,163.9
2026-02-01,CRM,300.2,237.6,311.3,163.9
2026-03-01,CRM,289.2,237.6,311.3,163.9
2026-04-01,CRM,287.9,237.6,311.3,163.9
2026-05-01,CRM,281.9,237.6,311.3,163.9
2026-06-01,CRM,377.5,237.6,311.3,163.9
2026-07-01,CRM,280.1,237.6,311.3,163.9
2026-08-01,CRM,328.4,237.6,311.3,163.9
2026-09-01,CRM,140.6,237.6,311.3,163.9
2025-07-01,CRWD,235.8,250.7,315.7,185.8
2025-08-01,CRWD,289.0,250.7,315.7,185.8
2025-09-01,CRWD,276.5,250.7,315.7,185.8
2025-10-01,CRWD,217.4,250.7,315.7,185.8
2025-11-01,CRWD,160.1,250.7,315.7,185.8
2025-12-01,CRWD,206.8,250.7,315.7,185.8
2026-01-01,CRWD,223.9,250.7,315.7,185.8
2026-02-01,CRWD,375.5,250.7,315.7,185.8
2026-03-01,CRWD,368.6,250.7,315.7,185.8
2026-04-01,CRWD,277.0,250.7,315.7,185.8
2026-05-01,CRWD,258.5,250.7,315.7,185.8
2026-06-01,CRWD,307.4,250.7,315.7,185.8
2026-07-01,CRWD,190.0,250.7,315.7,185.8
2026-08-01,CRWD,199.2,250.7,315.7,185.8
2026-09-01,CRWD,129.0,250.7,315.7,185.8
2025-07-01,CSCO,374.5,445.2,536.4,354.1
2025-08-01,CSCO,468.6,445.2,536.4,354.1
2025-09-01,CSCO,398.5,445.2,536.4,354.1
2025-10-01,CSCO,399.9,445.2,536.4,354.1
2025-11-01,CSCO,491.4,445.2,536.4,354.1
2025-12-01,CSCO,426.3,445.2,536.4,354.1
2026-01-01,CSCO,380.1,445.2,536.4,354.1
2026-02-01,CSCO,558.8,445.2,536.4,354.1
2026-03-01,CSCO,536.4,445.2,536.4,354.1
2026-04-01,CSCO,366.7,445.2,536.4,354.1
2026-05-01,CSCO,565.8,445.2,536.4,354.1
2026-06-01,CSCO,555.1,445.2,536.4,354.1
2026-07-01,CSCO,470.6,445.2,536.4,354.1
2026-08-01,CSCO,431.7,445.2,536.4,354.1
2026-09-01,CSCO,147.1,445.2,536.4,354.1
2025-07-01,CSGP,64.2,114.4,156.5,72.3
2025-08-01,CSGP,56.7,114.4,156.5,72.3
2025-09-01,CSGP,57.0,114.4,156.5,72.3
2025-10-01,CSGP,84.7,114.4,156.5,72.3
2025-11-01,CSGP,88.0,114.4,156.5,72.3
2025-12-01,CSGP,81.2,114.4,156.5,72.3
2026-01-01,CSGP,144.5,114.4,156.5,72.3
2026-02-01,CSGP,150.9,114.4,156.5,72.3
2026-03-01,CSGP,134.0,114.4,156.5,72.3
2026-04-01,CSGP,133.7,114.4,156.5,72.3
2026-05-01,CSGP,166.9,114.4,156.5,72.3
2026-06-01,CSGP,161.8,114.4,156.5,72.3
2026-07-01,CSGP,171.5,114.4,156.5,72.3
2026-08-01,CSGP,144.9,114.4,156.5,72.3
2026-09-01,CSGP,60.9,114.4,156.5,72.3
2025-07-01,CSX,429.2,294.8,379.8,209.8
2025-08-01,CSX,506.1,294.8,379.8,209.8
2025-09-01,CSX,326.7,294.8,379.8,209.8
2025-10-01,CSX,319.4,294.8,379.8,209.8
2025-11-01,CSX,250.9,294.8,379.8,209.8
2025-12-01,CSX,251.9,294.8,379.8,209.8
2026-01-01,CSX,312.1,294.8,379.8,209.8
2026-02-01,CSX,248.1,294.8,379.8,209.8
2026-03-01,CSX,295.9,294.8,379.8,209.8
2026-04-01,CSX,263.5,294.8,379.8,209.8
2026-05-01,CSX,254.0,294.8,379.8,209.8
2026-06-01,CSX,261.7,294.8,379.8,209.8
2026-07-01,CSX,301.8,294.8,379.8,209.8
2026-08-01,CSX,197.0,294.8,379.8,209.8
2026-09-01,CSX,105.6,294.8,379.8,209.8
2025-07-01,CTAS,32.4,42.6,51.6,33.7
2025-08-01,CTAS,35.6,42.6,51.6,33.7
2025-09-01,CTAS,45.8,42.6,51.6,33.7
2025-10-01,CTAS,47.8,42.6,51.6,33.7
2025-11-01,CTAS,45.7,42.6,51.6,33.7
2025-12-01,CTAS,42.4,42.6,51.6,33.7
2026-01-01,CTAS,34.1,42.6,51.6,33.7
2026-02-01,CTAS,38.0,42.6,51.6,33.7
2026-03-01,CTAS,59.8,42.6,51.6,33.7
2026-04-01,CTAS,42.7,42.6,51.6,33.7
2026-05-01,CTAS,41.7,42.6,51.6,33.7
2026-06-01,CTAS,47.1,42.6,51.6,33.7
2026-07-01,CTAS,57.0,42.6,51.6,33.7
2026-08-01,CTAS,37.9,42.6,51.6,33.7
2026-09-01,CTAS,19.6,42.6,51.6,33.7
2025-07-01,CTSH,79.2,134.7,194.6,74.7
2025-08-01,CTSH,84.7,134.7,194.6,74.7
